sourceArchiveURI	reference	consumer.distinct	consumer.records
https://github.com/globalbioticinteractions/spire/archive/f9a1ba09085173a5bf56736456947d5a787d00de.zip	F. Schiemer, The benthic community of the open lake. In: Neusiedlersee:  The Limnology of a Shallow Lake in Central Europe, H. L ffler, Ed. (Dr. W. Junk, The Hague, Netherlands, 1979), pp. 337-384, from p. 376.	4	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Randall, J.E. and R. Vergara R. 1978. Gerreidae. In W. Fischer (ed.) FAO species identification sheets for fishery purposes. Western Central Atlantic (Fishing Area 31). Vol. 2. pag.var.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Sazima, I., F.A. Machado and J. Zuanon. 2000. Natural history of <i>Scoloplax empousa</i> (Scoloplacidae), a minute spiny catfish from the Pantanal wetlands in western Brazil. Ichthyol. Explor. Freshwat. 11(1):89-95.	2	8
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Steimle, F.W., D. Jeffress, S.A. Fromm, R.N. Reid, J.J. Vitaliano and A. Frame. 1994. Predator-prey relationships of winter flounder, <i>Pleuronectes americanus</i>, in the New York Bight apex. Fish. Bull. 92:608-619.	1	72
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Massutí, E., S. Deudero, P. Sánchez and B. Morales-Nin. 1998. Diet and feeding of dolphin (<i>Coryphaena hippurus</i>) in western Mediterranean waters. Bull. Mar. Sci. 63(2):329-341.	1	11
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Crampton, W.G.R., K.G. Hulen and J.S. Albert. 2004. Redescription of <i>Sternopygus obtusirostris</i> (Gymnotiformes: Sternopygidae) from the Amazon basin, with description of osteology, ecology and electric organ discharges. Ichthyol. Explor. Freshwat. 15(2):121-134.	1	16
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Stephenson, S.A. and W.T. Momot. 1991. Food habits and growth of walleye, <i>Stizostedion vitreum</i>, smallmouth bass, <i>Micropterus dolomieui</i>, and northern pike, <i>Esox lucius</i>, in the Kaministiquia River, Ontario. Can. Field Nat. 105(4):517-521.	3	14
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Tokranov, A.M. 1999. Some biological traits of prowfish <i>Zaprora silenus</i> (Zaproridae) in the Pacific waters off the northern Kuril Islands and southeastern Kamchatka. Vopr. Ikhtiol. 39(4):573-576.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Dadzie, S., F. Abou-Seedo and E. Al-Qattan. 2000. The food and feeding habits of the silver pomfret, <i>Pampus argenteus</i> (Euphrasen), in Kuwait waters. J. Appl. Ichthyol. 16:61-67.	1	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Haedrich, R.L. 1986. Nomeidae. p. 1183-1188. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the North-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 3.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Worthington, E.B. 1932. A report on the fisheries of Uganda investigated by the Cambridge expedition to the East African Lakes, 1930-1931. London Zoological Laboratory, Cambridge. 88 p.	1	28
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Uchida, R.N. 1981. Synopsis of biological data on frigate tuna, <i>Auxis thazard</i>, and bullet tuna, <i>A. rochei</i>. NOAA Tech. Rep. NMFS Circular 436. FAO Fish. Synop. No. 12, 463 p.	16	44
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Lowe, C.G. 1996. Ontogenetic dietary shifts and feeding behavior of the tiger shark, <i>Galeocerdo cuvier</i>, in Hawaiian waters. Environ. Biol. Fish. 47:203-211.	1	18
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Bigelow, H.B., D.M. Cohen, M.M. Dick, R.H. Gibbs Jr., M. Grey, J.E. Morrow Jr., L.P. Schultz and V. Walters. 1964. Fishes of the western North Atlantic. Part four. New Haven, Sears Found. Mar. Res., Yale Univ.	2	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Nasir, N.A. 2000. The food and feeding relationships of the fish communities in the inshore waters of Khor Al-Zubair, northwest Arabian Gulf. Cybium 24(1):89-99.	11	13
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Quoy, J.R. and P. Gaimard. 1824. Zoologie. Poissons. p. 183-401. In L. de Frecinet. Voyage autour de monde, entrepris par ordre du Roi, exécuté sur les corvettes de S M l'URANIE et la PHYSICIENNE, pendant les années 1817-1820. Paris, 712 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Larson, G.L. and C.D. McIntire. 1993. Food habits of different phenotypes of threespine stickleback in Paxton Lake, British Columbia. Trans. Am. Fish. Soc. 122(4):543-549.	1	1
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=NOP&years=1991&years=1989&years=1983&years=1982&years=1981&years=1978&years=1977&years=1952&years=1902&years=1901&areas=IVa&areas=IVb&areas=VIa&areas=VIIa&areas=VIIf&areas=VIIg&areas=VIIh&areas=VIIj&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	306
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Grimes, C.B. 1979. Diet and feeding ecology of the vermilion snapper, <i>Rhomboplites aurorubens</i> (Cuvier) from North Carolina and South Carolina waters. Bull. Mar. Sci. 29(1):53-61.	1	14
https://zenodo.org/record/546426/files/globalbioticinteractions/byrnes-v1.0.zip	Beaudreau, A. H. and T. E. Essington. 2007. Spatial, temporal, and ontogenetic patterns of predation on rockfishes by lingcod. Transactions of the American Fisheries Society 136:1438-1452.	1	11
https://github.com/globalbioticinteractions/spire/archive/f9a1ba09085173a5bf56736456947d5a787d00de.zip	M. Tsuda, Interim results of the Yoshino River productivity survey, especially on benthic animals. In: Productivity Problems of Freshwaters, Z. Kajak and A.  Hillbricht-Ilkowska, Eds. (Polish Scientific, Warsaw, 1972), pp. 827-841, from p. 839.	4	26
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Vasconcelos Filho, A.L., S. Neumann-Leitão, M. Ramos-Porto and Z.S. de Almeida. 2007. Biologia alimentar de <i>Citharichthys spilopterus</i> (Paralichthyidae) em um estuário tropical, Pernambuco, Brasil. Rev. Bras. Enga. Pesca 2(2):6-12.	1	25
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Chung, D.S.L., P.K.L. Ng and D.H. Murphy. 1994. Preliminary studies of the feeding ecology of blackwater Belontiidae of North Selangor, Peninsular Malaysia. p. 76-86. Proc. 4th Indo-Pacific Fish Con. Bangkok, Thailand. Systematics and Evolution of Indo-Pacific Fishes. Faculty of Fisheries, Kasetart University.	6	60
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=ESB&years=2007&years=2006&years=2001&years=1937&years=1936&years=1919&areas=IVb&areas=VIId&areas=VIIe&areas=VIIf&areas=VIIg&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	100
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Compagno, L.J.V., D.A. Ebert and M.J. Smale. 1989. Guide to the sharks and rays of southern Africa. New Holland (Publ.) Ltd., London. 158 p.	63	135
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=SDR&years=2010&years=1993&years=1992&years=1991&years=1983&years=1965&years=1962&years=1936&years=1929&years=1928&years=1921&years=1905&years=1903&years=1888&areas=IVb&areas=IVc&areas=VIIa&areas=VIIe&areas=VIIf&areas=VIIg&areas=VIIh&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	258
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Silva, A. 1999. Feeding habits of john dory, <i>Zeus faber</i>, off the Portuguese continental coast. J. Mar. Biol. Ass. U.K. 79:333-340.	1	50
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Compagno, L.J.V. 1986. Dasyatidae. p. 135-142. In M.M. Smith and P.C. Heemstra (eds.) Smiths' sea fishes. Springer-Verlag, Berlin.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Sano, M., M. Shimizu and Y. Nose. 1984. Food habits of teleostean reef fishes in Okinawa Island, southern Japan. University of Tokyo Bulletin, no. 25. v,128p. University of Tokyo Press, Tokyo, Japan. 128 p.	148	934
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Teixeira de Mello, F., C. Iglesias, A.I. Borthagaray, N. Mazzeo, J. Vilches, D. Larrea and R. Ballabio. 2006. Ontogenetic allometric coefficient changes: implications of diet shift and morphometric traits in <i>Hoplias malabaricus</i> (Bloch) (Characiforme, Erythrinidae). J. Fish Biol. 69:1770-1778.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Karpenko, V.I. and E.T. Nikolaeva. 1989. Daily feeding rhythm and rations of juvenile chum salmon, <i>Oncorhynchus keta</i>, during river and early marine part of their life cycle. J. Ichthyol. 29(4):75-82.	1	37
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Reyes-Marchant, P., A. Cravinho and N. Lair. 1992. Food and feeding behavior of roach (<i>Rutilus rutilus</i>, Linné 1758)) juveniles in relation to morphological change. J. Appl. Ichthyol. 8:77-89.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Sever, T.M., B. Bayhan, M. Bilecenoglu and S. Mavili. 2006. Diet composition of the juvenile chub mackerel (<i>Scomber japonicus</i>) in the Aegean Sea (Izmir Bay, Turkey). J. Appl. Ichthyol. 22:145-148.	1	43
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Marichamy, R. 2050. Food and feeding habits of the short-jaw anchovy, <i>Thrissina baelama</i> (Forskal), of the Andaman Sea. Source Unknown, p. 97-109.	1	22
https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	Pinnegar, J.K. (2014). DAPSTOM - An Integrated Database & Portal for Fish Stomach Records. Version 4.7. Centre for Environment, Fisheries & Aquaculture Science, Lowestoft, UK. February 2014, 39pp. Accessed at <https://www.cefas.co.uk/umbraco/CefasPlugins/DapstomSurface/Download?searchType=predator&species=LFB&years=1919&areas=VIIe&minlength=0&maxlength=1000&nullLengths=true> on 20 May 2017.	1	1
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Creutzberg, F. and G.C.A. Duinevald. 1986. The role of the lesser weever <i>Trachinus vipera</i> and the dab <i>Limanda limanda</i> in the benthic system of the southern North Sea. ICES S.M. 1986/L:4:10 p.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Teugels, G.G. 1986. A systematic revision of the African species of the genus <i>Clarias</i> (Pisces; Clariidae). Ann. Mus. R. Afr. Centr., Sci. Zool., 247:199 p.	11	69
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	Eugenie Clark, Catherine von Schmidt. 1965. Sharks of the Central Gulf Coast of Florida	14	304
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Rondorf, D.W., G.A. Gray and R.B. Fairley. 1990. Feeding ecology of subyearling chinook salmon in riverine and reservoir habitats of the Columbia River. Trans. Am. Fish. Soc. 119(1):16-24.	1	70
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Williams, J.D., K.O. Winemiller, D.C. Taphorn and L. Balbas. 1998. Ecology and status of Piscivores in Guri, an oligotrophic tropical reservoir. N. Am. J. Fish. Manage. 18:274-285.	4	24
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	N'goran, Y.N. and M. Pagano. 1999. Type de nutrition chez <i>Vinciguerra nimbaria<i/> (Photichthyidae) dans une zone tropicale de l'Atlantique Oriental. Cybium 23(1):85-92.	1	3
https://github.com/globalbioticinteractions/planque2014/archive/b463608e2c9d7e0b3aab4fdb88d367b73e5c0a2d.zip	Jiang, W., and J�rgensen, T. 1996. The diet of haddock (Melanogrammus aeglefinus L.) in the Barents Sea during the period 1984-1991. ICES Journal of Marine Science, 53: 11-21.	1	4
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Andaloro, F. and S.P. Giarritta. 1985. Contribution to the knowledge of the age, growth and feeding of pandora, <i>Pagellus erythrinus</i> (L. 1758) in the Sicilian channel. FAO Fish. Rep. 336:85-87.	2	13
https://github.com/GoMexSI/interaction-data/archive/2fba3631b0676659c9a0d9898dcb4bfb41795b59.zip	Eugene Gudger. 1929. On the morphology, coloration and behavior of seventy teleostean fishes of Tortugas, Florida	8	11
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Costa, W.J.E.M. 1996. Relationships, monophyly and three new species of the neotropical miniature poeciliid genus <i>Fluviphylax</i> (Cyprinodontiformes: Cyprinodontoidei). Ichthyol. Explor. Freshwat. 7(2):111-130.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Seki, M.P. and D.A. Somerton. 1994. Feeding ecology and daily ration of the pelagic armorhead, <i>Pseudopentaceros wheeleri</i>, at southeast Hancock Seamount. Environ. Biol. Fish. 39(1):73-84.	3	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Harrison, I.J. 1995. Mugilidae. Lisas. p. 1293-1298. In W. Fischer, F. Krupp, W. Schneider, C. Sommer, K.E. Carpenter and V. Niem (eds.) Guia FAO para Identification de Especies para lo Fines de la Pesca. Pacifico Centro-Oriental. 3 Vols. FAO, Rome.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Cambray, J.A. and T.C. Stuart. 1985. Aspects of the biology of a rare redfin minnow, <i>Barbus burchelli</i> (Pisces, Cyprinidae), from South Africa. Sth. Afr. J. Zool. 20:155-165.	1	2
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Ezenwaji, H.M.G. and N.M. Inyang. 1998. Observations on the biology of <i>Clarias agboyiensis</i> Syndenham, 1980 (Osteichthyes: Clariidae) in the Anambra floodriver system, Nigeria. Fish. Res. 36(1):47-60.	1	30
https://github.com/globalbioticinteractions/gray2015/archive/f131b83b5bf2617c31581b87e2a3c1c32f6d4446.zip	Woodward unpubl. Data	2	6
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Zimmerman, M.P. and D.L. Ward. 1999. Index of predation on juvenile salmonids by northern pikeminnow in the lower Columbia river basin, 1994-1996. Trans. Am. Fish. Soc. 128(6):995-1007.	1	1
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Donald, D.B. and A.H. Kooyman. 1977. Food, feeding habits, and growth of goldeye, <i>Hiodon alosoides</i> Rafinesque), in waters of the Peace-Athabasca Delta. Can. J. Zool. 55:1038-1047.	1	234
https://github.com/globalbioticinteractions/sealifebase/archive/6e93023088855bf66ea9241fb7d2d837375afe59.zip	Kwak, S.N. and S.-H. Huh. 2003. Feeding habits of juvenile <i>Liparis tanakai</i> in the Eelgrass, <i>Zostera marina</i> bed in Kwangyang Bay. J. Korean Fish. Soc. 36(4):372-277.	1	3
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Morohoshi, Y. and K. Sasaki. 2003. Intensive cannibalism and feeding on bregmacerotids in <i>Champsodon snyderi</i> (Champsodontidae): evidence for pelagic predation. Ichthyol. Res. 50:387-390.	1	11
https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip	Bruger, G.E. 1974. Age, growth, food habits, and reproduction of bonefish, <i>Albula vulpes</i> in South Florida waters. Fla. Mar. Res. Pub. 3:1-20.	1	1
